account_id,company_name,industry,tier,arr,csm_region,contract_start_date,contract_end_date,churned
68da9aaa-7b81-4d37-a10e-bd59a5e1bb6e,"Guerra, Garcia and Hayes",Manufacturing,enterprise,224461,APAC,2025-03-25,2027-03-25,0
51ceb3f9-5bc8-4bcc-aa1f-8876761ec39d,"Gutierrez, Long and Walker",Healthcare,enterprise,144903,EMEA,2024-04-21,2026-04-21,1
24313cba-50bf-494a-9964-31e622b6f19a,Le Group,Finance,starter,12422,NA,2025-09-07,2026-09-07,0
118b9023-54c9-4b5a-b34e-adcdb7412867,Willis Ltd,Manufacturing,starter,11197,APAC,2024-09-21,2026-09-21,0
aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,Young-Vega,Technology,enterprise,249342,EMEA,2024-11-18,2025-11-18,1
df2e644a-be80-4466-a2e5-69981dcc98d8,Pittman-Johnson,Manufacturing,enterprise,229162,NA,2025-12-03,2026-12-03,0
96d47051-d7da-47c0-8ebb-0ad0bcccaa8e,Lopez-Taylor,Healthcare,enterprise,191164,EMEA,2024-07-21,2026-07-21,0
2b90f9d4-d6bc-4238-9a2a-dc37c7b50c5f,Calhoun-Lewis,Healthcare,starter,5971,APAC,2023-02-27,2025-02-26,1
c3923fb6-3f81-4942-a680-cbf1417b8fab,Camacho LLC,Retail,enterprise,274148,NA,2023-09-02,2024-09-01,1
cf079396-119a-42d4-821a-279012506870,Brown-Hernandez,Technology,growth,76464,EMEA,2024-03-17,2026-03-17,1
062cf126-ee6d-4865-90a5-ef7e392eb031,"Williams, Pittman and White",Finance,enterprise,250172,NA,2024-07-06,2026-07-06,0
34d740f4-2ef4-41ed-b068-3e916b046aec,Hughes-Stewart,Finance,enterprise,243575,NA,2023-10-14,2025-10-13,1
30196205-211c-4fd5-9094-91aec1a19e70,Nolan and Sons,Finance,starter,6927,APAC,2024-12-22,2025-12-22,1
fe065930-d4ef-42ef-a8a3-be672ea27b3c,"Morris, Rose and Roberts",Finance,enterprise,275924,EMEA,2025-02-27,2026-02-27,1
7ad7109b-bbe1-43bb-8c90-f2de2b2dc65d,Welch-Thomas,Healthcare,growth,18570,EMEA,2025-09-06,2026-09-06,0
e691ae69-9d65-43ba-8aa9-7592639c33c0,"Rice, Mullins and Aguirre",Retail,starter,14052,EMEA,2023-05-24,2024-05-23,1
13341daa-69f6-4413-ae69-c53054e85053,Ruiz and Sons,Technology,growth,20779,NA,2024-02-06,2025-02-05,1
c22d762a-e042-40e4-9bda-c8a1deed1495,"Davis, Bell and Arnold",Technology,growth,52663,EMEA,2024-03-21,2025-03-21,1
e68d4993-0f15-4f76-87b2-fcd5b7485cfd,Velazquez-Morrison,Healthcare,enterprise,128787,NA,2023-09-18,2025-09-17,1
34cdb42d-c6f0-4299-a02e-bc7d6f06c005,Graham Ltd,Healthcare,enterprise,246936,EMEA,2025-07-06,2026-07-06,0
4335e910-493a-407c-bd2b-978837b4727a,Berger LLC,Retail,starter,12779,NA,2025-10-13,2027-10-13,0
dbee696a-1f59-44bc-bef5-30d62e5af63d,"Johnson, Hart and Ramirez",Healthcare,growth,77667,APAC,2024-03-04,2026-03-04,1
e1f27c07-3718-46db-b848-174345537094,Jackson-Grimes,Manufacturing,growth,62098,EMEA,2023-08-24,2025-08-23,1
a0390882-ae2a-4393-93c1-0af953b829db,"Hall, Perez and Padilla",Healthcare,starter,7500,EMEA,2023-08-24,2025-08-23,1
476f6367-2de5-4641-bf1e-910b63fbc42c,Brooks-Hall,Manufacturing,growth,52768,NA,2024-11-26,2026-11-26,0
eb470853-cf17-4102-9c86-ffd9fa276d43,Navarro-Anderson,Retail,enterprise,263525,APAC,2023-12-23,2024-12-22,1
630e6473-4495-404c-8183-ec7be0c6d590,Davis Ltd,Healthcare,growth,55899,APAC,2024-08-14,2025-08-14,1
974720c0-c545-4de2-9758-b2e0e3bfb657,Stevens PLC,Retail,starter,12228,EMEA,2024-05-14,2026-05-14,1
1430193a-74af-4837-9270-76d25f06e16a,Brooks-Gray,Technology,enterprise,178001,APAC,2023-07-10,2025-07-09,1
c8e31933-8c65-4fae-845d-90ffd347e960,"Harper, Brown and Thomas",Technology,growth,74681,NA,2023-08-13,2025-08-12,1
82ec676d-24ed-4ae4-ac0a-2d12d38bc5c3,Simpson-Reid,Manufacturing,starter,13615,NA,2025-09-09,2026-09-09,0
30e2b105-b099-4640-8dbf-115ca3ac1ebc,"Kelly, Gonzalez and Sellers",Manufacturing,growth,66627,NA,2025-10-01,2026-10-01,0
aadcff78-edb3-46dc-930b-785e29d3e8e9,Schneider-Melendez,Technology,growth,44104,NA,2024-07-04,2025-07-04,1
64a27eb4-f42f-4b31-861a-6cfa265cf276,"Henson, Wilson and Robinson",Retail,enterprise,209187,EMEA,2023-11-10,2025-11-09,1
f31228b1-3479-4cef-9c04-76f64fd2391f,"Lewis, Edwards and Norton",Healthcare,growth,31267,EMEA,2024-09-05,2026-09-05,0
8ffcda7c-fb35-414a-a1fb-52eb6e3ec99b,"Sloan, Sharp and Mcdowell",Manufacturing,starter,11296,NA,2025-09-18,2026-09-18,0
273fdef0-b516-4d19-ac1d-f6f93402302b,White LLC,Technology,starter,10875,APAC,2024-10-07,2026-10-07,0
c52ace80-cd3d-4130-9058-ff4dc5d044d9,Brown-Young,Manufacturing,enterprise,188100,EMEA,2023-12-15,2024-12-14,1
f6739a27-53fe-44b7-b778-bb7c7e8bece6,Pena-Garcia,Technology,enterprise,105634,NA,2023-07-20,2024-07-19,1
ed288f6b-a5a8-4754-9dca-01e377e20f57,Francis and Sons,Finance,starter,11855,EMEA,2025-03-08,2027-03-08,0
231e41b3-67db-450c-8583-a5bb63db6b13,Kim Group,Finance,growth,79766,EMEA,2024-08-03,2025-08-03,1
f7ad7441-4a2a-4199-8b29-654fcd414b1c,Caldwell PLC,Healthcare,enterprise,142571,EMEA,2025-06-15,2026-06-15,1
8a0b4cbf-3449-4cdc-b35b-82673b44e278,"Wong, Tucker and Gray",Retail,growth,51176,APAC,2024-10-07,2026-10-07,0
ec5ae185-13ad-4cd3-b9d8-5293ec8d035f,"Camacho, Stewart and Williams",Retail,growth,19967,NA,2023-12-15,2025-12-14,1
a3a08f79-2f53-4694-adc7-b4eeb1ef9590,"Ross, Stark and Navarro",Technology,starter,5264,APAC,2023-08-23,2024-08-22,1
fba5560f-73e7-4b9d-87fd-e161fbd3d0ad,"Bush, Ferrell and Harper",Technology,growth,75399,NA,2023-02-23,2025-02-22,1
ba10cd46-c79f-49fd-a676-e62c84130588,Smith-Parker,Technology,growth,59848,NA,2025-05-22,2027-05-22,0
2112bb42-e796-494a-8456-7813131748d4,"Frank, Jackson and Woods",Technology,enterprise,216077,EMEA,2025-08-10,2027-08-10,0
5cb5b452-c340-4b89-9d51-15158f07480b,Crawford Ltd,Technology,growth,53849,EMEA,2024-03-20,2026-03-20,1
979f9869-e86b-49f8-8dfa-c4b1c4cb307c,Hill Inc,Manufacturing,enterprise,98359,APAC,2024-08-10,2026-08-10,0
a53c3376-0453-4626-8680-411c45c8d678,"Ramirez, Hays and Banks",Finance,growth,51797,APAC,2025-03-04,2027-03-04,0
bf5101c5-fa5d-4010-b2e6-947c49782466,Ross Group,Retail,growth,46569,NA,2024-04-20,2025-04-20,1
14f63ec2-6408-466a-8ce3-66b4d7b6079f,Miller-Hatfield,Healthcare,enterprise,201760,APAC,2025-02-12,2027-02-12,0
e3566eba-152f-40ac-89f1-5eeeab1d6a0b,Ferguson-Ewing,Manufacturing,enterprise,112304,NA,2023-07-26,2024-07-25,1
2725d6eb-4722-4c50-af36-44b9da0f92b5,Cardenas Ltd,Retail,enterprise,144238,APAC,2023-05-13,2025-05-12,1
c86fdede-0b80-48f5-9c71-e55a32f0eedf,"Hughes, Moore and Saunders",Retail,growth,48215,EMEA,2025-04-23,2027-04-23,0
22b04939-874a-4af6-b04b-abd404206840,Whitaker PLC,Finance,growth,20531,APAC,2025-12-07,2026-12-07,0
b77713f1-eb3d-401c-95cb-f68b149c3837,Barnes Ltd,Manufacturing,growth,32803,EMEA,2024-01-07,2025-01-06,1
a1a0e6f1-6a5a-4b62-810b-26b8c25f4822,Reynolds-Hampton,Retail,growth,72099,EMEA,2024-09-28,2025-09-28,1
846c4468-e929-4910-8a3b-14a3d4f1c7de,Green-Davis,Healthcare,starter,12394,NA,2025-12-20,2027-12-20,0
3e24db56-fcaa-4653-b61e-70c35b122588,Gonzalez Inc,Retail,enterprise,295163,EMEA,2025-06-10,2027-06-10,0
1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,Bowers PLC,Manufacturing,enterprise,252816,EMEA,2024-12-04,2025-12-04,1
618d7c4e-5bf8-4f56-8785-5bbb5efd5a94,Mendoza LLC,Technology,growth,68717,APAC,2023-01-04,2024-01-04,1
c43a8309-43e7-429d-bddb-73fbeb3eaa8a,Martinez-Fox,Retail,growth,23673,APAC,2023-12-25,2024-12-24,1
8dca7ec9-271c-44e9-8873-6381114edecb,Vazquez-Kelly,Healthcare,enterprise,121540,EMEA,2025-04-05,2026-04-05,1
04983eda-2e80-49fa-8df1-5ebabe094de4,Scott Inc,Retail,growth,34423,NA,2024-01-16,2026-01-15,1
2ce233b6-666e-4390-a58d-93c303774691,Ho-Anthony,Manufacturing,starter,7607,EMEA,2023-03-11,2025-03-10,1
5a566fe4-5ae4-4e7d-a43a-697352a9ba75,Haynes-Wilson,Manufacturing,starter,8409,NA,2023-05-12,2024-05-11,1
47ac5c4d-b495-4761-8493-d08df42e13ef,Chung-Jenkins,Retail,growth,46341,NA,2024-03-11,2026-03-11,1
7ddc1c3a-42e1-4fcd-9c93-d51f1700bf7f,Benitez-Long,Manufacturing,enterprise,106111,NA,2025-06-24,2027-06-24,0
b1340b04-e486-47db-bfca-23bc80dc877c,Zavala LLC,Retail,enterprise,272536,NA,2025-01-12,2027-01-12,0
1c31a08f-4e37-4fc3-af85-0b1986e98dc7,Villa-Kelly,Finance,growth,45028,NA,2024-12-16,2025-12-16,1
ef80235d-3126-4b85-98b2-c5e75c6287d6,Hill-Coleman,Finance,starter,10713,NA,2024-05-08,2026-05-08,1
8dd695a3-adf0-49af-a8d4-a1c12bd74354,Williams Group,Manufacturing,enterprise,154367,EMEA,2025-12-19,2026-12-19,0
43f5da73-1857-4d92-b296-a947dfdd14ec,Hill-Taylor,Healthcare,growth,42414,EMEA,2024-02-12,2026-02-11,1
01efc755-d25b-47c4-8a5f-4dc04bbc5817,"Carter, Thompson and Graham",Retail,enterprise,195899,EMEA,2025-04-09,2027-04-09,0
c510cddb-e2db-4b81-87dd-b2e3292c41f7,Walsh LLC,Healthcare,enterprise,107512,NA,2023-08-22,2024-08-21,1
c129e4fe-5eb6-434c-a1c2-39a17e10ae98,"Lawrence, Patel and Murray",Finance,growth,49880,EMEA,2025-05-18,2026-05-18,1
a9f32fe2-7fb1-4930-8bb6-8b2b97b3caad,"Peterson, Dawson and Lewis",Retail,starter,6845,NA,2025-12-15,2027-12-15,0
d402f8d9-624d-48eb-906f-fbe4a2f43a0b,Vance-Hubbard,Technology,enterprise,82345,EMEA,2024-12-04,2026-12-04,0
15c0e07b-9153-4215-b2f0-9799189752e2,Smith and Sons,Manufacturing,growth,58715,NA,2025-07-28,2027-07-28,0
3accf934-7bd7-4d96-8f77-2f6685d3f5e3,Donaldson-Johnson,Manufacturing,starter,9360,EMEA,2024-07-24,2025-07-24,1
9dfd38d0-666d-46cf-a19d-7c451c75498d,Rodriguez-Payne,Finance,enterprise,138760,APAC,2025-04-19,2027-04-19,0
d8493b57-feeb-4a82-a757-e897a3bca007,Hunter and Sons,Retail,starter,7750,APAC,2024-12-27,2026-12-27,0
c9565706-40cb-4eb8-ac4a-fdd186d5e0c9,Webb-Burns,Technology,growth,20078,NA,2023-02-16,2025-02-15,1
0fbe2257-793e-4245-bb40-448d4a3f3696,"Owen, Wilson and Cohen",Healthcare,enterprise,128773,APAC,2025-10-24,2027-10-24,0
b1091b8c-5cd9-4a4f-964c-66d2f9e64005,"Norris, Watkins and Anderson",Manufacturing,enterprise,215484,NA,2024-04-01,2026-04-01,1
bd4516bc-b78d-492d-8043-df57711831d6,"Preston, Walsh and Brown",Finance,enterprise,131597,NA,2025-10-16,2027-10-16,0
39bfe1bc-d894-4773-bae8-4996e2da4be7,Jones-Davidson,Manufacturing,enterprise,267572,EMEA,2025-06-12,2026-06-12,1
a158c230-a844-4a0b-b11f-06fce6d0f2a3,"Elliott, Stephens and Stafford",Technology,starter,5062,EMEA,2024-08-01,2026-08-01,0
bdd93964-2f0a-433c-a660-076dfcf38c61,Fleming Ltd,Finance,enterprise,235905,EMEA,2023-12-10,2025-12-09,1
a5871fef-a275-4939-b708-a230438f835e,Thompson LLC,Manufacturing,growth,49625,EMEA,2024-05-05,2025-05-05,1
b28b2d3f-ad3d-4071-a13f-575a9a4ef753,Rowe-Smith,Manufacturing,growth,57633,APAC,2025-02-08,2026-02-08,1
85027ce3-1a70-4efe-af92-f7d4a2e1f9b5,Watson-Best,Finance,starter,10666,EMEA,2024-01-09,2025-01-08,1
5fb4b2ef-dab5-45b4-9404-59eff67b1abf,Butler and Sons,Finance,enterprise,288399,APAC,2024-06-27,2025-06-27,1
0063afeb-be6b-447f-a265-a0249a8b9bd4,"Brown, Morgan and Byrd",Manufacturing,growth,59976,EMEA,2025-01-19,2026-01-19,1
b3604f48-ff6f-4fc3-9700-f38c9a98b7d0,"Molina, Cochran and Espinoza",Finance,starter,11073,APAC,2024-11-07,2025-11-07,1
