ticket_id,account_id,category,priority,created_at,resolved_at,satisfaction_score
e40ed83a-58ac-46b0-8411-5f76c1a4abec,46c77db6-cfcf-4b19-bd11-2ddc39d98598,billing,high,2024-12-14,2024-12-14,3.0
53c9a24d-d743-4ac6-bff1-76403046835b,c4ffaccf-dbc5-491a-a876-82c96d13cf64,technical,low,2024-12-14,2024-12-22,4.0
b046dc69-9c44-4a14-9dc9-44f505834b63,25b17b5c-0f15-449a-9e15-e8e3b423a31e,feature_request,high,2024-12-15,2024-12-16,
435761ff-de86-43c4-a302-16961dfde164,aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,billing,low,2024-12-17,2024-12-26,4.0
aae5d94a-d187-47a8-80db-3a213f3c4f27,1430193a-74af-4837-9270-76d25f06e16a,feature_request,low,2024-12-19,2024-12-29,
475de69e-cdcc-46e7-b074-e34a2f3f9e32,6a9944f8-db53-451f-98d1-711cf2d0a55d,technical,low,2024-12-20,2025-01-03,
1088fdd4-ac50-4a1d-b428-c87edaf3e400,6a9944f8-db53-451f-98d1-711cf2d0a55d,billing,low,2024-12-20,2024-12-21,1.0
ae0ad4ba-d2be-478a-a5e7-0758379d8c6c,9a93a7a6-09c9-4db1-85ae-c838d4156583,billing,low,2024-12-21,2024-12-27,3.0
ec64a134-b73b-43ed-b5f2-aec24b1aa99b,1aa97f09-ba12-403e-8258-063ff7347728,feature_request,low,2024-12-21,2025-01-02,
6463db24-b4a0-438f-ac0f-b92fbb4138fd,c4ffaccf-dbc5-491a-a876-82c96d13cf64,onboarding,low,2024-12-23,2025-01-01,4.0
0122ebe0-063e-46e1-8acf-3f33396b6795,ec5ae185-13ad-4cd3-b9d8-5293ec8d035f,onboarding,low,2024-12-25,,
bde4e17a-fc6d-4376-8f38-dc4cbf645b3d,cfcef06e-4d2d-4560-99cd-0d297cab8129,feature_request,low,2024-12-25,2024-12-30,3.0
bff75e7c-4387-4f27-9da6-cbfc155a2250,a5871fef-a275-4939-b708-a230438f835e,billing,low,2024-12-26,,
0cb1f160-ff38-4120-ab32-7e8307ffb89d,c22d762a-e042-40e4-9bda-c8a1deed1495,feature_request,medium,2024-12-26,2025-01-09,2.0
51df9c0e-3520-4a2e-94b2-a16722348536,f31228b1-3479-4cef-9c04-76f64fd2391f,feature_request,low,2024-12-27,2025-01-07,
e7e351b8-ac74-4179-b83e-77bba076986d,48b5db7e-8672-4678-9509-118ed3b2e099,billing,medium,2024-12-28,,
e58b21c8-c01a-4e98-848c-4bd14f6d6740,170f2873-fa93-40a2-8692-9d25035ad68e,billing,low,2024-12-28,2025-01-11,2.0
4b5d8c10-01e7-4370-89ab-97bc2b9170b4,05b301e7-a9b3-412b-b36c-97ec4daeda53,feature_request,low,2024-12-29,,
28194917-706d-42a3-be63-7672360ee024,c95a55fe-72a7-4366-8744-9ea2b8df0b21,billing,medium,2024-12-29,2025-01-04,5.0
cea67f4b-5561-4247-a2da-19f2d3462303,3001c4da-b595-4a88-92cd-87fef5217a6a,onboarding,medium,2024-12-29,2025-01-04,3.0
cb007fc9-85f5-4359-a868-5086e4da216d,75ea5990-4dbd-408f-a876-2a3dc21d622d,feature_request,low,2025-01-01,2025-01-10,2.0
31b60607-2164-4be9-834a-bd981d3fdb10,b5813566-a7b6-48e3-a82f-1c4c48b80a41,feature_request,low,2025-01-02,2025-01-10,
ff624457-539a-48fd-8024-c75786c1914c,cbed73f2-652e-413b-9a26-62767bb7c2b2,billing,low,2025-01-03,2025-01-07,1.0
c740df83-7d01-4ecf-be0d-c45ca3095447,f756297a-73cb-42f5-8b4c-4dc63e235d92,onboarding,medium,2025-01-03,2025-01-10,5.0
5052cdac-4202-4d7e-8db3-55ba66166ff5,3c249534-38bb-4605-b380-89db5454eb79,technical,medium,2025-01-04,,
660e4286-e2ef-44e6-b5c8-4f0b0fc929f9,170f2873-fa93-40a2-8692-9d25035ad68e,onboarding,medium,2025-01-04,2025-01-11,4.0
a2a4e168-5d93-4249-be05-bf4a4d44960f,5a7d5276-6de5-44c7-87fc-c2a7eda2019c,feature_request,medium,2025-01-07,2025-01-07,3.0
9cf5e03a-cd49-458e-9103-aa6667e89d1d,1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,feature_request,high,2025-01-07,,
77bbfead-339a-45e0-8787-ae37ae35eaa2,43b3877a-ee84-43d6-902d-96f1998a7f7e,feature_request,low,2025-01-09,,
35df16bc-fbb5-4828-87e0-b45360cf8cd9,3c249534-38bb-4605-b380-89db5454eb79,technical,high,2025-01-09,2025-01-21,5.0
f5eeb328-e81c-44f1-bb82-e49d5f287f4f,0247ffb0-2ad5-474e-8afd-7679889657b3,billing,medium,2025-01-09,2025-01-21,2.0
8973da10-39a2-44af-9ed3-5019f09c6fb1,7068fa80-3ed2-44a0-a74e-8bf8f96073f9,billing,medium,2025-01-11,2025-01-20,4.0
addfe39e-bc1d-4aee-8b08-892c860e2d1c,2e65d905-a098-4a6b-87fe-74ffaaf38db9,technical,high,2025-01-11,2025-01-14,1.0
f3f8c6be-dd65-46d0-a812-b7c22ad184d5,e3db1650-9b95-4537-b1a5-419d1b6d1fb9,feature_request,medium,2025-01-12,,
cf04d696-6656-4000-8928-a647a46dbb28,d4c2b708-3781-43bf-b9a5-4daae2525235,onboarding,medium,2025-01-12,2025-01-12,
da7ebadc-180f-43e6-9a14-89cc04e618ae,aaf2d81e-5a57-49ee-96ca-5dbcbe3ed326,onboarding,low,2025-01-13,,
cb627339-300c-4a6a-afc2-00aab48fb28f,990b311d-4537-46f4-918a-92eccb24ecb4,feature_request,medium,2025-01-13,,
7114df67-ac48-447b-b210-e7942d68f9fb,417e5c81-1323-4555-b8da-7f040f0a3c81,feature_request,medium,2025-01-13,2025-01-20,4.0
347cbc3f-e45a-4473-a65f-036b296d96db,13341daa-69f6-4413-ae69-c53054e85053,billing,high,2025-01-15,2025-01-29,
3db00b5a-e90e-4b99-8e4e-c94ba53b1fa7,10ab4b97-dcd2-4821-89c7-77a7c9d45902,billing,low,2025-01-16,2025-01-27,
5dcd3c63-0824-4ee9-9ede-ab0c5fd45b82,f21af536-0613-4242-a681-b4c6f4095051,feature_request,low,2025-01-18,2025-01-30,3.0
9813e982-7cfb-4599-bd86-0711efd896c3,1c8f26b6-e6c6-4a31-a66e-3febde90f7f4,feature_request,high,2025-01-18,2025-01-20,2.0
7e4e9bd1-0711-4bc6-85c8-34a94af04707,e1bb85ee-a879-43e9-85f4-cb11d359ebfa,billing,low,2025-01-19,2025-01-23,1.0
a8a29621-22a7-4869-8e19-a19bd9af0e7b,10ab4b97-dcd2-4821-89c7-77a7c9d45902,onboarding,medium,2025-01-19,2025-01-28,1.0
059f5512-99cc-41a5-8d16-b3f85359fe3a,a3938d6e-0bef-48f7-a194-42b66ee2c902,billing,high,2025-01-19,2025-01-19,3.0
d64a28f9-071e-4561-b442-ee19d7375ab1,5d115863-a15b-47e9-9474-e44664f2728b,technical,low,2025-01-19,2025-01-24,
1c00a35e-c21f-434c-842b-33a1122d3ca2,c95a55fe-72a7-4366-8744-9ea2b8df0b21,feature_request,medium,2025-01-21,,
da2dec25-dd6a-48d7-a523-041fdae9da32,a2ebe4fb-df3a-4346-8560-827e17f34e35,billing,low,2025-01-22,2025-02-03,5.0
830346b5-420f-4ad9-ad6c-482911e8af06,3009475c-7413-44f6-bf4f-82ee2226bd83,billing,low,2025-01-22,2025-01-31,
2fe3fd6a-1a74-4cdb-8e58-6fb6b333517a,c22d762a-e042-40e4-9bda-c8a1deed1495,feature_request,medium,2025-01-23,2025-01-29,
6f15d004-faf1-4311-8029-1da832c46eed,96d47051-d7da-47c0-8ebb-0ad0bcccaa8e,technical,medium,2025-01-23,2025-01-28,
e93917e0-f1df-4eb2-8578-9d92e826936a,75ea5990-4dbd-408f-a876-2a3dc21d622d,feature_request,low,2025-01-24,2025-02-04,3.0
99c5ed87-d92d-49cc-b968-9222aa963784,9f699b98-e5d3-44f7-9c17-48cd9da60a1a,onboarding,medium,2025-01-24,2025-02-06,3.0
608001bb-f35e-4c9b-a4e7-0ad586442900,285f62b1-1125-4bf6-b628-cb2e89c9ea9e,billing,medium,2025-01-25,2025-01-25,
f0fb9994-6d4b-4414-9a0b-cb5bccd288ca,c42a766a-7821-423d-9ab8-fe8b56564244,feature_request,low,2025-01-25,2025-01-31,
99a5c969-0a37-4af6-a84b-1aad5272aaf4,d223e9d1-9e8c-4440-971b-b91c2ce2e6c2,technical,high,2025-01-25,2025-01-31,
02fcaef9-45ab-4ddc-8bc1-288268028ce8,c97a0c52-7f87-4397-a788-08c900584141,technical,medium,2025-01-28,2025-02-03,
9e237069-b2d8-45d5-9b9e-de76abe3e0fa,cfcef06e-4d2d-4560-99cd-0d297cab8129,onboarding,high,2025-01-29,2025-02-03,2.0
195389da-b475-4e87-8d44-f9685565baa0,31af803c-ee8f-43ef-acb7-a8f771478b72,onboarding,high,2025-01-29,2025-01-29,4.0
679757fc-eaa5-4ef2-923c-1706aff33c6f,bc0643dd-25be-48bd-857e-8bb8e9fe82c1,technical,low,2025-01-29,,
2ec4c49e-c9fc-473a-a8fe-8eca1b8ab04a,e7543ce8-c746-41f9-b5e3-6ea2ceb7b4dd,technical,medium,2025-01-29,2025-02-01,4.0
bda60d55-5de3-4238-93ce-85ca1668a9f2,31af803c-ee8f-43ef-acb7-a8f771478b72,onboarding,high,2025-01-29,,
9f367362-b3ee-4e81-b74f-2ee31ccd413f,a6f09c0c-1a05-40b7-b127-d436fb0162d5,onboarding,medium,2025-01-30,2025-02-10,1.0
b2c8ba05-b4e7-47eb-b364-d485f9ac4266,0ac36a9f-fc75-4ee8-9908-dc7555296856,technical,low,2025-01-30,2025-02-09,2.0
918cee16-e50c-4fc8-8710-004f4d469bef,90275646-59bf-435d-9a94-d60f58d2415b,feature_request,high,2025-01-30,2025-02-07,3.0
e4edcf41-4a88-426f-9576-d6e3c644a9e7,d2c7defd-f4c2-4fa3-b761-9284d6963452,onboarding,medium,2025-02-01,2025-02-09,2.0
60ec4516-3028-4b7e-ad0a-38969344e2b5,8c848003-7c58-4400-90b7-df6ebccc57ed,billing,medium,2025-02-02,2025-02-07,3.0
95caafc4-4e8b-468b-9b1c-e9892c78b752,5fb4b2ef-dab5-45b4-9404-59eff67b1abf,onboarding,low,2025-02-02,2025-02-14,3.0
f5cfb945-15ca-4a5b-8405-a48307c8eaa7,ea2a5a4d-8abc-4bda-bdf0-33c563690234,feature_request,high,2025-02-06,2025-02-18,2.0
e75caa68-a1c8-4f5a-8d92-2032b842db0e,4812c71a-14a3-4cd3-9aaa-50661039f627,feature_request,low,2025-02-11,2025-02-21,5.0
39aa61cd-979d-4620-b7b5-c19a44de523d,a3938d6e-0bef-48f7-a194-42b66ee2c902,billing,medium,2025-02-11,2025-02-24,
0bb2c7ab-1290-4a67-b0f8-0fbb3e330d55,e68d4993-0f15-4f76-87b2-fcd5b7485cfd,onboarding,low,2025-02-14,2025-02-18,2.0
97674c00-dcea-4cbc-a4b8-71184dd83af5,213ea11a-4a4b-4939-a7f4-a6472e9210e2,billing,high,2025-02-16,2025-02-23,1.0
52eb98fc-d95c-445f-8a9c-335d2214413a,e7f00d7b-4b1c-44f5-ae53-0ea8d098ad17,onboarding,medium,2025-02-16,2025-02-25,3.0
76b0975d-8238-4a4b-a76f-6a13ccea7b6e,321ef7e8-ae00-45ee-87a1-d934a9095c36,billing,low,2025-02-17,2025-02-20,
54ab8dc0-edeb-4cf1-8d81-951906a3bb3a,48b5db7e-8672-4678-9509-118ed3b2e099,billing,low,2025-02-17,,
e6a79ae5-0dd9-4b60-a2df-01364c2e87c7,0247ffb0-2ad5-474e-8afd-7679889657b3,onboarding,low,2025-02-18,2025-03-01,1.0
0fd33829-2021-418d-90b9-7ed2e8e48f62,4812c71a-14a3-4cd3-9aaa-50661039f627,technical,low,2025-02-18,2025-02-24,2.0
db9efcaf-adb8-4c26-8778-32e96c18baa6,96a2f155-e053-4e95-b120-8e58fe5e2c36,onboarding,low,2025-02-18,2025-03-04,5.0
f1bf7395-9f43-4c4e-be65-eb0ba7b5787d,d2c7defd-f4c2-4fa3-b761-9284d6963452,technical,low,2025-02-19,,
4c26fac7-3d35-4bb1-a58e-d9ed64f44683,268a3293-2ce2-4777-9f45-33832d58f523,feature_request,medium,2025-02-20,2025-03-04,
588ed723-2775-4f24-a325-7cd3b6404b54,c95a55fe-72a7-4366-8744-9ea2b8df0b21,technical,medium,2025-02-22,2025-02-25,1.0
93cd1548-9782-4263-adfb-6da0acfe1d25,31e80fad-f6a0-4dce-a00c-b72303ad9f6d,technical,low,2025-02-22,2025-03-08,3.0
65575fdc-17f0-4612-947a-53c9ccc9d938,84a22b44-7991-4a54-8c82-5857b4e4d59e,onboarding,medium,2025-02-23,2025-03-02,4.0
ae3b9d14-7d23-4df9-8388-8d4c48b6ae0e,27e0ac83-40ea-4380-9314-d5740e2aabde,billing,low,2025-02-23,2025-03-05,3.0
b68f70fd-1f23-4f2b-b014-7405e98c1973,15d1c5fb-725a-45cc-b876-b9b8c1f91211,technical,low,2025-02-24,2025-03-03,2.0
4b1cdcf3-8525-412b-aabf-f4818adf16c4,b0253eb2-5c0b-434b-b1fd-e77e8edb8079,billing,low,2025-02-24,2025-03-03,5.0
86ab4734-2c40-4dd0-a24b-a34fc6fb1f63,5ca3336a-4636-4e1d-92a4-10dc5a76a6b8,feature_request,medium,2025-02-24,2025-03-05,5.0
557a2d0b-310f-476f-8870-5d84b427bcd1,d277e5e1-70e2-4b34-9f3c-465405569f87,billing,medium,2025-02-25,2025-03-07,5.0
428f7438-9043-43bb-8923-8da603a681ca,b112f104-c104-458c-a269-99b3833f39a3,technical,medium,2025-02-26,2025-03-09,1.0
16ff68b6-02e6-44dd-b161-a1d5b0e9f33d,3c097cd2-6e24-4476-bc84-b2c898ebede8,onboarding,medium,2025-02-26,,
1d4ea285-b980-47c1-aee1-960372ba92b8,b3604f48-ff6f-4fc3-9700-f38c9a98b7d0,onboarding,medium,2025-02-26,2025-03-08,1.0
40acbba6-eaff-41e4-80c8-cd2534dd4278,2044f51d-97be-475e-a1d8-c81fde3106c0,technical,medium,2025-02-27,,
c2b973b6-922f-459b-8617-704f7e60f624,13761516-3d20-41c9-b05c-97ef683cfe8b,feature_request,medium,2025-02-27,,
b0c78735-0055-4565-a6da-e678666e53f1,c31ea660-5ae2-489e-b321-c010c474582d,billing,low,2025-02-28,2025-03-12,4.0
563b119c-7a7d-456e-9a81-f817975e323e,dfdf6aa4-25dd-4112-a079-2adbd257721c,feature_request,low,2025-03-01,,
fec7881c-2776-4222-af7d-a3ab03df1978,630e6473-4495-404c-8183-ec7be0c6d590,onboarding,medium,2025-03-04,2025-03-04,
92753c05-0648-457e-bdf9-1e0de36b2e23,dbee696a-1f59-44bc-bef5-30d62e5af63d,onboarding,high,2025-03-04,2025-03-15,4.0
eb393c57-1240-47d8-afd6-8c0fffbc7b3b,e6311e2a-94f8-4afc-8724-267b6367d44f,onboarding,medium,2025-03-05,2025-03-05,5.0
ec308ac2-8c3a-47b0-929c-a7f5ee13c229,e7543ce8-c746-41f9-b5e3-6ea2ceb7b4dd,technical,low,2025-03-07,2025-03-18,1.0
1e12489f-8e3a-4373-8e4d-7a3cb7a41029,8841c929-427f-4a5d-9cd8-bde62c4de874,billing,low,2025-03-07,2025-03-11,1.0
ad89f967-0fa4-4346-ad82-fc5b931ea3f7,1aa97f09-ba12-403e-8258-063ff7347728,billing,low,2025-03-07,2025-03-20,
1a0780ff-d6d5-4229-9e53-e837f28ab5ac,b1340b04-e486-47db-bfca-23bc80dc877c,billing,medium,2025-03-08,2025-03-08,
dd253ea9-48cb-4b2d-ba40-7210d7d19b90,512b76bc-f547-46e2-bae8-e603b465b9b7,billing,medium,2025-03-08,2025-03-10,3.0
23074a37-eb54-46e6-8516-5b47c5ee64af,7f823e43-9c2c-4936-ae5e-e25e71a7e1f4,billing,low,2025-03-09,2025-03-18,5.0
b6403218-4509-4866-b71d-a42134d10b8d,417e5c81-1323-4555-b8da-7f040f0a3c81,billing,medium,2025-03-10,2025-03-10,3.0
1e906d22-e03c-4baf-9224-d088dabbfaf2,5d115863-a15b-47e9-9474-e44664f2728b,onboarding,high,2025-03-10,2025-03-24,2.0
bd68248a-9a27-435b-9ba1-8b56f6b65a2a,96a2f155-e053-4e95-b120-8e58fe5e2c36,feature_request,low,2025-03-12,2025-03-22,
2406038d-0d9f-470f-a0f7-3472f8d24ac3,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,feature_request,medium,2025-03-12,2025-03-19,1.0
46e42d6c-c47b-4aa7-810a-5ee77e82254e,a6f09c0c-1a05-40b7-b127-d436fb0162d5,feature_request,high,2025-03-12,,
260f7a1d-7a65-4151-85d4-9cf720a32af4,adbba2da-3864-4c28-ab5d-236e9af00c8c,onboarding,high,2025-03-12,2025-03-23,4.0
57ea94b1-8cfd-4210-bb3f-7d6698b119f2,c1ee9d95-3de5-406d-89c3-0ee3db4f2308,billing,medium,2025-03-13,,
14e98df2-d0d1-4f6b-9e15-2801eda51857,602220c9-d969-4434-a877-b1581a13252a,feature_request,medium,2025-03-14,2025-03-27,3.0
2c2f2a80-0cc9-479c-b174-478d24d9bf3e,1aa97f09-ba12-403e-8258-063ff7347728,technical,medium,2025-03-14,2025-03-19,
1f42f7cd-9582-4f56-9871-aa0d07e08992,e9635e9b-6984-4651-9aaf-9cd3b3267376,feature_request,medium,2025-03-15,2025-03-22,
e8818407-f6b0-4cfe-96fb-14b94e2dc892,062cf126-ee6d-4865-90a5-ef7e392eb031,technical,low,2025-03-17,2025-03-30,3.0
35e20da8-acc3-405c-973c-9057fdbb3449,ae4047ed-04b2-4c81-bc7a-2756ab03ccec,billing,low,2025-03-17,2025-03-20,1.0
f0f92266-0a52-42f3-b995-45f12b258039,a3938d6e-0bef-48f7-a194-42b66ee2c902,technical,medium,2025-03-18,,
e4c05df4-5ea2-4011-ae95-13f6052400ad,089ea9ac-a3f1-4ca6-b87c-83de8ce5d9a9,onboarding,medium,2025-03-18,,
c1be1505-2fba-4274-ba0f-35d3aa04d51f,4d2c98d5-41c5-4a96-a00c-eb63148128f0,technical,medium,2025-03-19,2025-03-25,3.0
fb169862-978e-4b2e-916b-e6006ef2ab74,5cb5b452-c340-4b89-9d51-15158f07480b,billing,low,2025-03-19,,
54ffef10-4846-41ca-b068-aacb3b36e639,2044f51d-97be-475e-a1d8-c81fde3106c0,feature_request,low,2025-03-19,2025-03-27,
fca40a41-b847-42ee-9ea8-705bec626bd2,2725d6eb-4722-4c50-af36-44b9da0f92b5,technical,low,2025-03-21,2025-03-29,2.0
bc7bcdce-b0fb-438b-a830-97b8ddec00fd,3a56e0b2-29c5-4c56-8ef8-3c7da15e2920,billing,medium,2025-03-22,2025-04-05,
f7f0be6e-c225-4608-acaa-0143acd9c933,3e6804d2-7de5-4122-8a95-42449db010c0,billing,low,2025-03-22,,
a3fd6b88-0a27-490b-aa63-75b198c61577,e1e5efbf-48c4-42ef-a175-fa4fec0fd94f,feature_request,low,2025-03-24,2025-03-24,1.0
a90261b8-bb5e-450b-a211-d5fd5a89d53f,990b311d-4537-46f4-918a-92eccb24ecb4,feature_request,high,2025-03-24,2025-04-02,4.0
d3c04f70-6a06-460c-87d8-f1677bf6a9f9,c096bd9c-02b9-46ed-a64d-1def79af4b13,feature_request,low,2025-03-26,,
385770df-5ff9-43a4-9c3d-ddaf29e90db5,cef6031a-38a8-4add-bdfb-68572feb1ad6,onboarding,high,2025-03-26,2025-04-04,1.0
6d6869bd-a80b-439e-9405-0d97a5fc4f91,31e80fad-f6a0-4dce-a00c-b72303ad9f6d,feature_request,low,2025-03-27,2025-04-03,5.0
bf8a37c9-692c-47cd-ae09-30e8161c2fde,68da9aaa-7b81-4d37-a10e-bd59a5e1bb6e,technical,medium,2025-03-29,2025-04-07,1.0
0b4d8012-7f9d-43aa-8d19-f4d2c51a3b2b,d8493b57-feeb-4a82-a757-e897a3bca007,billing,low,2025-04-02,,
6e177389-7d2c-4e98-a7f8-dc36b20c377c,9827294b-1e24-4f74-a5a3-30c9b29b3702,onboarding,high,2025-04-05,,
05a1cedb-a176-460b-85de-e858271cc71d,e7f00d7b-4b1c-44f5-ae53-0ea8d098ad17,technical,low,2025-04-06,2025-04-11,
f08d8293-d3d8-4ec4-8795-0b142b19d36f,344a7f3f-24cd-4ed4-a646-fad20ff64f9a,billing,low,2025-04-06,2025-04-19,
5779dc88-6060-424d-99cc-efa0b10848e7,b5813566-a7b6-48e3-a82f-1c4c48b80a41,billing,medium,2025-04-07,2025-04-21,3.0
c9f43b5a-c8fe-4bb5-9cbc-23241783d208,4812c71a-14a3-4cd3-9aaa-50661039f627,billing,medium,2025-04-08,,
9b30938d-d616-4cc3-b1f3-7daa48d02ad7,b0253eb2-5c0b-434b-b1fd-e77e8edb8079,billing,low,2025-04-09,2025-04-09,5.0
94524315-4176-4bcb-a642-014ca55a9dc2,cef6031a-38a8-4add-bdfb-68572feb1ad6,billing,medium,2025-04-09,2025-04-20,2.0
6fce570f-3fbe-4c96-91a5-9c11c8b308fe,7c9ccc29-9f37-4ce6-b5df-e2aa512c7050,onboarding,low,2025-04-09,,
087572cf-0d8b-43ac-9aa0-64c185dd58ab,15d1c5fb-725a-45cc-b876-b9b8c1f91211,technical,low,2025-04-09,2025-04-13,2.0
261b3162-669b-4f6a-8c31-0091a8de752d,43f5da73-1857-4d92-b296-a947dfdd14ec,billing,high,2025-04-10,2025-04-13,
de96e2dd-8291-43f5-a208-5fada8c8c5bb,050c7e1c-e41e-42df-83cb-7a470cdbece0,onboarding,medium,2025-04-10,2025-04-19,1.0
3b7e949b-a42e-47e1-92ca-e7ad1a6670b0,3001c4da-b595-4a88-92cd-87fef5217a6a,feature_request,low,2025-04-12,,
d82258a2-56f6-43de-9495-564aafb49042,f129348b-b5ac-4e68-a48b-bb1cec0e9ebf,billing,low,2025-04-14,2025-04-28,4.0
d7ea193f-b4e4-4f5a-92b6-27d9bc6ef952,de443543-cb5a-43de-ab26-7873a7625f8d,feature_request,medium,2025-04-14,,
f933a49f-5e32-4554-9a78-1f26a817dd4e,a2ebe4fb-df3a-4346-8560-827e17f34e35,billing,low,2025-04-15,2025-04-27,2.0
5461e4b8-19d9-4327-8a1c-4e0d76b10924,541eb2ce-32df-44a3-8a72-ea8b0ffdd620,technical,medium,2025-04-15,2025-04-18,
d177a4c1-9c52-42dd-843b-98b1244c3b38,8933e825-66f0-4781-9bc8-58d8b705662d,technical,low,2025-04-16,,
ecf32526-5dc5-40d8-b07b-ef71c1d357e7,2044f51d-97be-475e-a1d8-c81fde3106c0,billing,low,2025-04-16,,
3fff1aac-d6f9-4152-ba33-0892721b43a7,c4ffaccf-dbc5-491a-a876-82c96d13cf64,onboarding,medium,2025-04-18,,
35f025d7-7b4d-423f-bdc7-0974c76fc768,b4607c2c-3e57-47ef-b091-6cd1ec98d9cc,feature_request,high,2025-04-19,2025-04-21,
33599a51-fd4f-49fa-bae0-99e0f791a6f3,ab929f92-3916-4b2a-a2bf-a25950cb2f26,feature_request,high,2025-04-19,2025-04-26,5.0
7504e41a-5a7a-4201-95b9-1fcdec11f103,1bb1eb5a-c03c-48c9-af07-e256e14081db,feature_request,medium,2025-04-20,2025-04-28,
8c595b2a-a06a-4ab3-886b-2de1008e1c88,f129348b-b5ac-4e68-a48b-bb1cec0e9ebf,billing,low,2025-04-21,2025-04-23,3.0
6431e139-d937-42d1-a384-33e501095ed9,b0253eb2-5c0b-434b-b1fd-e77e8edb8079,technical,low,2025-04-21,2025-04-21,
42742704-5de8-4419-bd54-c0409560c20b,2044f51d-97be-475e-a1d8-c81fde3106c0,feature_request,low,2025-04-21,2025-05-01,
9a5b3b30-e0b2-47c9-9fc8-12c2e2f7cd80,321ef7e8-ae00-45ee-87a1-d934a9095c36,onboarding,low,2025-04-21,2025-04-30,3.0
8f86b573-7d4c-44de-8c70-2306d833ef1e,b5813566-a7b6-48e3-a82f-1c4c48b80a41,onboarding,medium,2025-04-23,,
8ec84d89-2d54-45ba-8d29-4a665b625b3e,913de7b2-7d41-4a2a-b13a-ed348c9d17e6,onboarding,low,2025-04-23,2025-04-29,
ff5ea6ff-72ec-4269-82df-7e99398f57d2,4541f21d-b4a8-4882-a41e-8959d66cf544,onboarding,medium,2025-04-23,2025-04-24,5.0
6df7831c-1577-4eab-acd8-176d10b6a84a,0e0461fa-b445-45c6-9d41-f7d7f7149a61,feature_request,low,2025-04-24,2025-05-06,
8e7b0bdd-965b-4069-a9fb-78af4068922b,bc0b2660-f08e-4057-9019-af110addd1a6,billing,low,2025-04-24,2025-05-04,3.0
98188979-728b-4268-9555-2a90603699dd,ea2a5a4d-8abc-4bda-bdf0-33c563690234,onboarding,medium,2025-04-25,2025-04-26,5.0
06703290-5b2f-43dc-b903-5c9b9c68431d,d0359533-e69d-4491-be40-a89d3693c066,technical,low,2025-04-26,2025-05-10,3.0
42b05b7e-4632-425e-8323-a2b138359e2e,c096bd9c-02b9-46ed-a64d-1def79af4b13,technical,medium,2025-04-26,2025-04-27,4.0
32bc97ca-735a-48db-9186-6073efc4bb37,8933e825-66f0-4781-9bc8-58d8b705662d,onboarding,low,2025-04-27,2025-05-01,5.0
01adf659-c424-4d0e-9ee5-f9c2362ae0f4,d7537597-17e7-4804-83df-bd264066f93c,technical,high,2025-04-29,2025-05-11,
78f73383-10bd-4c77-879d-5fdb8f75c384,cbed73f2-652e-413b-9a26-62767bb7c2b2,onboarding,low,2025-04-29,,
2de040dd-caca-4b8f-97ad-d91b55d26a16,4d2c98d5-41c5-4a96-a00c-eb63148128f0,onboarding,medium,2025-04-29,,
0a27c452-2070-4625-832d-f0fcefa75def,e7f00d7b-4b1c-44f5-ae53-0ea8d098ad17,feature_request,low,2025-05-01,2025-05-05,
a129ed22-ec39-4a35-a127-c4ed6a1ec0a9,a3938d6e-0bef-48f7-a194-42b66ee2c902,billing,medium,2025-05-01,2025-05-10,
137cd399-efd4-430b-828a-2c2c1883131f,d8493b57-feeb-4a82-a757-e897a3bca007,billing,high,2025-05-03,2025-05-14,
0a46af48-c00f-4d6b-8d91-9d5227ec085d,b112f104-c104-458c-a269-99b3833f39a3,feature_request,high,2025-05-03,2025-05-09,1.0
82579b13-29d6-47f1-b841-bcc5f15366e4,61780202-1997-4a0c-a9e4-49c0c45f9a96,feature_request,low,2025-05-03,2025-05-03,3.0
5ba67859-4969-41cf-b2a9-b7f3851cde2c,90275646-59bf-435d-9a94-d60f58d2415b,onboarding,medium,2025-05-04,,
2ddcae93-c302-4b7c-a9e9-cc54692af18a,dd33eb4d-ec0a-4c9c-aee7-fa60045150ae,onboarding,high,2025-05-04,2025-05-08,5.0
fbf9774d-7d11-4df7-96de-8f810fdae2ec,00c7de6a-4d98-4c07-9a3b-b0f7cd8c79dc,onboarding,low,2025-05-06,2025-05-09,3.0
bc174413-0755-4fab-8b57-9044405faa27,e6311e2a-94f8-4afc-8724-267b6367d44f,feature_request,low,2025-05-06,2025-05-14,2.0
29db141f-8a7b-40da-a341-753a069cf8f7,2725d6eb-4722-4c50-af36-44b9da0f92b5,feature_request,high,2025-05-09,2025-05-12,1.0
a5e3a521-2f81-45a2-926f-d8988e4491a2,a3938d6e-0bef-48f7-a194-42b66ee2c902,billing,high,2025-05-10,2025-05-18,2.0
022670de-662e-487d-947c-84e0c8d157f8,64381588-f029-400e-a4e4-54a137a62266,technical,low,2025-05-10,2025-05-10,4.0
e527823d-39cb-43cb-aea9-e0ce23d8a3bf,890e4aa3-eaa0-4b10-a3ba-908b48079327,billing,low,2025-05-13,2025-05-21,4.0
91646356-9a48-4d63-962a-c65478d6a83b,0063afeb-be6b-447f-a265-a0249a8b9bd4,technical,low,2025-05-13,2025-05-15,3.0
